timestamp,source_ip,destination_ip,event_type,action,port,status,username
2026-01-01 12:59:15,10.0.0.19,192.168.1.7,http_request,GET,22,success,bob
2026-01-01 12:59:22,10.0.0.20,192.168.1.10,login,login_success,8080,success,erin
2026-01-01 12:59:36,10.0.0.9,192.168.1.15,http_request,GET,3306,success,diego
2026-01-01 13:00:20,10.0.0.24,192.168.1.16,http_request,POST,3306,success,erin
2026-01-01 13:00:28,10.0.0.16,192.168.1.3,http_request,GET,8080,success,frank
2026-01-01 13:01:08,10.0.0.40,192.168.1.6,file_access,read,8080,success,bob
2026-01-01 13:02:56,10.0.0.12,192.168.1.12,login,login_success,8080,success,frank
2026-01-01 13:03:37,10.0.0.24,192.168.1.11,api_call,POST,8080,success,guest
2026-01-01 13:04:01,10.0.0.9,192.168.1.16,http_request,POST,3306,success,diego
2026-01-01 13:05:53,10.0.0.4,192.168.1.5,http_request,POST,8080,error,erin
2026-01-01 13:06:08,10.0.0.35,192.168.1.16,api_call,GET,443,success,erin
2026-01-01 13:07:20,10.0.0.38,192.168.1.5,login,login_success,80,success,bob
2026-01-01 13:08:20,10.0.0.17,192.168.1.19,http_request,POST,3306,success,bob
2026-01-01 13:09:37,10.0.0.40,192.168.1.19,api_call,DELETE,80,success,frank
2026-01-01 13:10:15,10.0.0.29,192.168.1.8,file_access,write,443,error,carla
2026-01-01 13:11:55,10.0.0.26,192.168.1.13,login,login_success,443,success,diego
2026-01-01 13:12:07,10.0.0.32,192.168.1.16,api_call,GET,443,success,bob
2026-01-01 13:12:18,10.0.0.30,192.168.1.4,login,login_success,8080,success,diego
2026-01-01 13:12:30,10.0.0.11,192.168.1.3,file_access,write,3306,success,guest
2026-01-01 13:14:02,10.0.0.2,192.168.1.14,http_request,GET,80,success,alice
2026-01-01 13:14:50,10.0.0.23,192.168.1.18,http_request,POST,3306,success,carla
2026-01-01 13:15:42,10.0.0.34,192.168.1.9,http_request,GET,443,success,frank
2026-01-01 13:18:07,10.0.0.27,192.168.1.16,file_access,read,80,success,diego
2026-01-01 13:18:42,10.0.0.16,192.168.1.13,api_call,DELETE,3306,success,bob
2026-01-01 13:19:04,10.0.0.17,192.168.1.10,api_call,GET,443,success,frank
2026-01-01 13:19:42,10.0.0.40,192.168.1.4,login,login_success,443,success,diego
2026-01-01 13:19:55,10.0.0.8,192.168.1.15,http_request,GET,443,success,frank
2026-01-01 13:20:06,10.0.0.9,192.168.1.3,api_call,DELETE,3306,success,frank
2026-01-01 13:21:17,10.0.0.29,192.168.1.17,api_call,DELETE,3306,success,carla
2026-01-01 13:21:44,10.0.0.32,192.168.1.13,http_request,POST,22,success,erin
2026-01-01 13:22:25,10.0.0.28,192.168.1.7,login,login_success,443,success,carla
2026-01-01 13:22:33,10.0.0.5,192.168.1.10,api_call,GET,22,success,carla
2026-01-01 13:25:01,10.0.0.3,192.168.1.16,login,login_success,22,success,bob
2026-01-01 13:26:18,10.0.0.13,192.168.1.6,login,login_success,443,success,alice
2026-01-01 13:26:43,10.0.0.18,192.168.1.16,login,login_success,443,success,guest
2026-01-01 13:27:30,10.0.0.2,192.168.1.1,login,login_success,8080,success,erin
2026-01-01 13:28:35,10.0.0.22,192.168.1.14,http_request,POST,22,success,alice
2026-01-01 13:29:01,10.0.0.31,192.168.1.15,api_call,DELETE,443,success,guest
2026-01-01 13:29:38,10.0.0.39,192.168.1.5,http_request,GET,443,success,diego
2026-01-01 13:29:59,10.0.0.36,192.168.1.14,http_request,POST,8080,success,carla
2026-01-01 13:31:53,10.0.0.31,192.168.1.10,http_request,GET,8080,success,bob
2026-01-01 13:32:25,10.0.0.28,192.168.1.18,api_call,POST,8080,success,diego
2026-01-01 13:32:33,10.0.0.2,192.168.1.3,login,login_success,3306,success,frank
2026-01-01 13:32:35,10.0.0.21,192.168.1.14,http_request,POST,22,success,diego
2026-01-01 13:34:01,10.0.0.21,192.168.1.19,http_request,POST,22,success,guest
2026-01-01 13:35:14,10.0.0.8,192.168.1.8,login,login_success,3306,success,erin
2026-01-01 13:35:28,10.0.0.19,192.168.1.20,http_request,POST,8080,success,erin
2026-01-01 13:37:19,10.0.0.23,192.168.1.2,file_access,read,8080,success,frank
2026-01-01 13:37:29,10.0.0.30,192.168.1.6,file_access,read,80,success,bob
2026-01-01 13:38:22,10.0.0.27,192.168.1.9,http_request,POST,80,error,erin
2026-01-01 13:38:52,10.0.0.20,192.168.1.8,api_call,DELETE,8080,success,guest
2026-01-01 13:40:30,10.0.0.31,192.168.1.20,api_call,GET,80,success,carla
2026-01-01 13:41:54,10.0.0.5,192.168.1.6,http_request,POST,3306,success,frank
2026-01-01 13:41:57,10.0.0.18,192.168.1.5,login,login_success,80,success,frank
2026-01-01 13:42:01,10.0.0.40,192.168.1.14,file_access,read,80,success,alice
2026-01-01 13:42:22,10.0.0.25,192.168.1.5,http_request,POST,80,error,carla
2026-01-01 13:43:42,10.0.0.37,192.168.1.7,login,login_success,443,success,carla
2026-01-01 13:44:20,10.0.0.40,192.168.1.2,login,login_success,3306,success,diego
2026-01-01 13:45:14,10.0.0.36,192.168.1.12,file_access,read,8080,success,erin
2026-01-01 13:45:49,10.0.0.39,192.168.1.7,http_request,POST,443,success,carla
2026-01-01 13:47:38,10.0.0.32,192.168.1.10,file_access,write,22,success,guest
2026-01-01 13:48:41,10.0.0.16,192.168.1.13,http_request,GET,8080,success,carla
2026-01-01 13:48:51,10.0.0.13,192.168.1.16,login,login_success,3306,success,alice
2026-01-01 13:48:54,10.0.0.19,192.168.1.2,api_call,DELETE,80,success,carla
2026-01-01 13:49:32,10.0.0.9,192.168.1.15,file_access,read,22,success,frank
2026-01-01 13:50:39,10.0.0.4,192.168.1.20,api_call,DELETE,8080,success,erin
2026-01-01 13:51:51,10.0.0.16,192.168.1.16,http_request,POST,80,success,erin
2026-01-01 13:51:55,10.0.0.36,192.168.1.18,http_request,GET,22,success,diego
2026-01-01 13:52:42,10.0.0.2,192.168.1.6,http_request,GET,80,success,carla
2026-01-01 13:55:08,10.0.0.31,192.168.1.3,file_access,read,80,success,diego
2026-01-01 13:56:11,10.0.0.14,192.168.1.17,http_request,POST,80,success,frank
2026-01-01 13:56:43,10.0.0.31,192.168.1.10,http_request,GET,3306,success,alice
2026-01-01 13:56:44,10.0.0.8,192.168.1.6,login,login_success,22,success,alice
2026-01-01 13:56:51,10.0.0.37,192.168.1.19,api_call,DELETE,22,success,carla
2026-01-01 13:57:59,10.0.0.21,192.168.1.16,login,login_success,80,success,alice
2026-01-01 13:58:04,10.0.0.3,192.168.1.10,http_request,GET,3306,success,frank
2026-01-01 13:59:17,10.0.0.31,192.168.1.13,login,login_success,8080,success,alice
2026-01-01 14:00:04,10.0.0.25,192.168.1.18,api_call,GET,3306,success,erin
2026-01-01 14:00:04,203.0.113.244,192.168.1.8,api_call,GET,23769,error,unknown
2026-01-01 14:00:04,203.0.113.244,192.168.1.8,api_call,GET,6512,error,unknown
2026-01-01 14:00:04,203.0.113.244,192.168.1.8,api_call,GET,64287,error,unknown
2026-01-01 14:00:05,203.0.113.244,192.168.1.8,api_call,GET,44937,error,unknown
2026-01-01 14:00:05,203.0.113.244,192.168.1.8,api_call,GET,24074,error,unknown
2026-01-01 14:00:05,203.0.113.244,192.168.1.8,api_call,GET,35683,error,unknown
2026-01-01 14:00:05,203.0.113.244,192.168.1.8,api_call,GET,59094,error,unknown
2026-01-01 14:00:06,203.0.113.244,192.168.1.8,api_call,GET,64084,error,unknown
2026-01-01 14:00:06,203.0.113.244,192.168.1.8,api_call,GET,42260,error,unknown
2026-01-01 14:00:06,203.0.113.244,192.168.1.8,api_call,GET,23507,error,unknown
2026-01-01 14:00:06,203.0.113.244,192.168.1.8,api_call,GET,3969,error,unknown
2026-01-01 14:00:07,203.0.113.244,192.168.1.8,api_call,GET,26093,error,unknown
2026-01-01 14:00:07,203.0.113.244,192.168.1.8,api_call,GET,18081,error,unknown
2026-01-01 14:00:07,203.0.113.244,192.168.1.8,api_call,GET,12440,error,unknown
2026-01-01 14:00:07,203.0.113.244,192.168.1.8,api_call,GET,63453,error,unknown
2026-01-01 14:00:08,203.0.113.244,192.168.1.8,api_call,GET,8006,error,unknown
2026-01-01 14:00:08,203.0.113.244,192.168.1.8,api_call,GET,62195,error,unknown
2026-01-01 14:00:08,203.0.113.244,192.168.1.8,api_call,GET,55577,error,unknown
2026-01-01 14:00:08,203.0.113.244,192.168.1.8,api_call,GET,54015,error,unknown
2026-01-01 14:00:08,203.0.113.244,192.168.1.8,api_call,GET,29801,error,unknown
2026-01-01 14:00:09,203.0.113.244,192.168.1.8,api_call,GET,6008,error,unknown
2026-01-01 14:00:09,203.0.113.244,192.168.1.8,api_call,GET,43436,error,unknown
2026-01-01 14:00:10,203.0.113.244,192.168.1.8,api_call,GET,13901,error,unknown
2026-01-01 14:00:10,203.0.113.244,192.168.1.8,api_call,GET,42055,error,unknown
2026-01-01 14:00:10,203.0.113.244,192.168.1.8,api_call,GET,41910,error,unknown
2026-01-01 14:00:10,203.0.113.244,192.168.1.8,api_call,GET,39135,error,unknown
2026-01-01 14:00:10,203.0.113.244,192.168.1.8,api_call,GET,63642,error,unknown
2026-01-01 14:00:10,203.0.113.244,192.168.1.8,api_call,GET,1400,error,unknown
2026-01-01 14:00:11,203.0.113.244,192.168.1.8,api_call,GET,3315,error,unknown
2026-01-01 14:00:11,203.0.113.244,192.168.1.8,api_call,GET,51564,error,unknown
2026-01-01 14:00:11,203.0.113.244,192.168.1.8,api_call,GET,21857,error,unknown
2026-01-01 14:00:11,203.0.113.244,192.168.1.8,api_call,GET,15963,error,unknown
2026-01-01 14:00:12,203.0.113.244,192.168.1.8,api_call,GET,64804,error,unknown
2026-01-01 14:00:12,203.0.113.244,192.168.1.8,api_call,GET,8253,error,unknown
2026-01-01 14:00:12,203.0.113.244,192.168.1.8,api_call,GET,51576,error,unknown
2026-01-01 14:00:12,203.0.113.244,192.168.1.8,api_call,GET,37001,error,unknown
2026-01-01 14:00:12,203.0.113.244,192.168.1.8,api_call,GET,13449,error,unknown
2026-01-01 14:00:13,203.0.113.244,192.168.1.8,api_call,GET,4497,error,unknown
2026-01-01 14:00:13,203.0.113.244,192.168.1.8,api_call,GET,54383,error,unknown
2026-01-01 14:00:13,203.0.113.244,192.168.1.8,api_call,GET,50146,error,unknown
2026-01-01 14:00:14,203.0.113.244,192.168.1.8,api_call,GET,36321,error,unknown
2026-01-01 14:00:14,203.0.113.244,192.168.1.8,api_call,GET,13577,error,unknown
2026-01-01 14:00:14,203.0.113.244,192.168.1.8,api_call,GET,38430,error,unknown
2026-01-01 14:00:15,203.0.113.244,192.168.1.8,api_call,GET,14153,error,unknown
2026-01-01 14:00:15,203.0.113.244,192.168.1.8,api_call,GET,53285,error,unknown
2026-01-01 14:00:15,203.0.113.244,192.168.1.8,api_call,GET,56997,error,unknown
2026-01-01 14:00:15,203.0.113.244,192.168.1.8,api_call,GET,15270,error,unknown
2026-01-01 14:00:42,10.0.0.3,192.168.1.2,file_access,write,3306,success,guest
2026-01-01 14:01:35,10.0.0.37,192.168.1.3,login,login_success,8080,success,carla
2026-01-01 14:02:46,10.0.0.30,192.168.1.1,api_call,POST,22,success,bob
2026-01-01 14:03:23,10.0.0.35,192.168.1.11,login,login_success,3306,success,erin
2026-01-01 14:04:12,10.0.0.30,192.168.1.3,http_request,GET,80,success,carla
2026-01-01 14:04:34,10.0.0.36,192.168.1.19,api_call,DELETE,22,success,frank
2026-01-01 14:05:32,10.0.0.39,192.168.1.18,login,login_success,22,success,diego
2026-01-01 14:06:23,10.0.0.35,192.168.1.18,http_request,POST,3306,success,diego
2026-01-01 14:08:25,10.0.0.17,192.168.1.11,api_call,DELETE,3306,success,frank
2026-01-01 14:09:03,10.0.0.18,192.168.1.8,http_request,POST,3306,success,carla
2026-01-01 14:10:08,10.0.0.9,192.168.1.18,login,login_failed,443,failed,diego
2026-01-01 14:11:35,10.0.0.20,192.168.1.15,file_access,read,443,success,erin
2026-01-01 14:12:25,10.0.0.18,192.168.1.3,api_call,GET,3306,success,frank
2026-01-01 14:13:02,10.0.0.13,192.168.1.5,file_access,write,443,success,bob
2026-01-01 14:14:04,10.0.0.31,192.168.1.13,api_call,POST,3306,success,frank
2026-01-01 14:14:06,10.0.0.30,192.168.1.9,login,login_success,22,success,bob
2026-01-01 14:14:22,10.0.0.28,192.168.1.12,http_request,GET,8080,success,erin
2026-01-01 14:14:31,10.0.0.7,192.168.1.13,file_access,write,22,success,alice
2026-01-01 14:14:57,10.0.0.25,192.168.1.5,http_request,POST,3306,success,alice
2026-01-01 14:15:48,10.0.0.25,192.168.1.5,file_access,read,8080,success,alice
2026-01-01 14:15:56,10.0.0.24,192.168.1.5,http_request,GET,22,success,diego
2026-01-01 14:19:19,10.0.0.15,192.168.1.19,api_call,POST,22,success,bob
2026-01-01 14:20:37,10.0.0.3,192.168.1.13,api_call,DELETE,3306,success,guest
2026-01-01 14:20:40,10.0.0.29,192.168.1.2,http_request,GET,22,success,erin
2026-01-01 14:21:01,10.0.0.17,192.168.1.9,http_request,GET,443,success,bob
2026-01-01 14:21:56,10.0.0.36,192.168.1.17,api_call,POST,22,success,frank
2026-01-01 14:22:49,10.0.0.8,192.168.1.4,file_access,write,80,success,frank
2026-01-01 14:23:24,10.0.0.32,192.168.1.8,http_request,GET,80,success,carla
2026-01-01 14:24:32,10.0.0.38,192.168.1.5,http_request,POST,8080,success,frank
2026-01-01 14:28:13,10.0.0.29,192.168.1.18,http_request,POST,8080,success,erin
2026-01-01 14:28:23,10.0.0.4,192.168.1.5,http_request,GET,8080,success,alice
2026-01-01 14:31:05,10.0.0.30,192.168.1.12,login,login_success,80,success,carla
2026-01-01 14:31:38,10.0.0.16,192.168.1.9,http_request,GET,443,success,alice
2026-01-01 14:32:25,10.0.0.7,192.168.1.17,http_request,POST,3306,success,bob
2026-01-01 14:33:03,10.0.0.19,192.168.1.10,login,login_failed,22,failed,carla
2026-01-01 14:33:11,10.0.0.38,192.168.1.13,login,login_success,80,success,bob
2026-01-01 14:33:31,10.0.0.26,192.168.1.14,login,login_success,3306,success,carla
2026-01-01 14:34:56,10.0.0.38,192.168.1.20,http_request,POST,80,success,alice
2026-01-01 14:36:20,10.0.0.7,192.168.1.9,login,login_success,3306,success,frank
2026-01-01 14:36:41,10.0.0.25,192.168.1.13,http_request,GET,443,success,frank
2026-01-01 14:40:02,10.0.0.15,192.168.1.17,http_request,POST,80,success,carla
2026-01-01 14:40:24,10.0.0.24,192.168.1.12,http_request,POST,22,error,diego
2026-01-01 14:43:47,10.0.0.21,192.168.1.2,login,login_success,443,success,diego
2026-01-01 14:44:20,10.0.0.10,192.168.1.9,login,login_success,22,success,carla
2026-01-01 14:45:16,10.0.0.28,192.168.1.15,login,login_success,22,success,bob
2026-01-01 14:45:26,10.0.0.26,192.168.1.18,login,login_success,443,success,erin
2026-01-01 14:48:58,10.0.0.39,192.168.1.20,file_access,write,80,success,bob
2026-01-01 14:50:17,10.0.0.4,192.168.1.14,file_access,write,80,success,diego
2026-01-01 14:50:49,10.0.0.39,192.168.1.13,http_request,POST,80,success,alice
2026-01-01 14:51:01,10.0.0.27,192.168.1.14,api_call,DELETE,22,success,alice
2026-01-01 14:54:23,10.0.0.37,192.168.1.15,http_request,POST,8080,success,guest
2026-01-01 14:54:33,10.0.0.31,192.168.1.12,login,login_success,80,success,diego
2026-01-01 14:55:32,10.0.0.27,192.168.1.10,login,login_success,22,success,bob
2026-01-01 14:55:38,10.0.0.33,192.168.1.2,login,login_success,22,success,guest
2026-01-01 14:58:18,10.0.0.2,192.168.1.5,http_request,POST,22,success,carla
2026-01-01 14:58:27,10.0.0.9,192.168.1.17,file_access,read,8080,success,bob
2026-01-01 15:01:30,10.0.0.11,192.168.1.9,http_request,GET,443,success,bob
2026-01-01 15:02:24,10.0.0.33,192.168.1.8,login,login_success,80,success,alice
2026-01-01 15:02:53,10.0.0.33,192.168.1.15,file_access,read,8080,success,guest
2026-01-01 15:04:50,10.0.0.25,192.168.1.19,http_request,GET,3306,success,erin
2026-01-01 15:06:47,10.0.0.22,192.168.1.5,http_request,POST,3306,success,alice
2026-01-01 15:08:38,10.0.0.9,192.168.1.12,api_call,DELETE,8080,success,frank
2026-01-01 15:10:52,10.0.0.39,192.168.1.2,http_request,POST,22,success,erin
2026-01-01 15:11:34,10.0.0.25,192.168.1.10,http_request,POST,80,error,frank
2026-01-01 15:12:25,10.0.0.37,192.168.1.2,http_request,POST,3306,success,guest
2026-01-01 15:13:37,10.0.0.5,192.168.1.5,login,login_success,22,success,diego
2026-01-01 15:14:51,10.0.0.28,192.168.1.12,http_request,GET,80,success,carla
2026-01-01 15:17:22,10.0.0.34,192.168.1.5,http_request,POST,80,success,diego
2026-01-01 15:17:25,10.0.0.13,192.168.1.4,http_request,GET,8080,success,guest
2026-01-01 15:18:19,10.0.0.7,192.168.1.17,file_access,write,443,success,alice
2026-01-01 15:18:55,10.0.0.21,192.168.1.9,http_request,POST,22,success,alice
2026-01-01 15:20:30,10.0.0.12,192.168.1.12,file_access,write,22,success,carla
2026-01-01 15:23:33,10.0.0.35,192.168.1.10,http_request,GET,22,error,guest
2026-01-01 15:23:53,10.0.0.5,192.168.1.11,http_request,POST,80,success,carla
2026-01-01 15:24:46,10.0.0.40,192.168.1.5,http_request,POST,22,success,alice
2026-01-01 15:26:03,10.0.0.27,192.168.1.5,api_call,POST,8080,success,frank
2026-01-01 15:26:51,10.0.0.23,192.168.1.5,http_request,POST,8080,success,alice
2026-01-01 15:27:46,10.0.0.11,192.168.1.17,http_request,GET,443,success,guest
2026-01-01 15:29:27,10.0.0.6,192.168.1.4,file_access,read,443,success,alice
2026-01-01 15:30:32,10.0.0.13,192.168.1.7,http_request,GET,22,success,guest
2026-01-01 15:33:37,10.0.0.30,192.168.1.20,http_request,POST,8080,success,guest
2026-01-01 15:34:45,10.0.0.11,192.168.1.3,login,login_success,22,success,guest
2026-01-01 15:35:41,10.0.0.10,192.168.1.20,http_request,GET,3306,success,bob
2026-01-01 15:36:37,10.0.0.9,192.168.1.8,login,login_failed,443,failed,guest
2026-01-01 15:37:09,10.0.0.30,192.168.1.2,login,login_success,3306,success,carla
2026-01-01 15:37:54,10.0.0.10,192.168.1.3,http_request,POST,3306,success,frank
2026-01-01 15:38:56,10.0.0.4,192.168.1.7,login,login_success,80,success,alice
2026-01-01 15:39:15,10.0.0.30,192.168.1.8,api_call,DELETE,8080,success,bob
2026-01-01 15:41:58,10.0.0.14,192.168.1.12,api_call,POST,8080,success,diego
2026-01-01 15:43:23,10.0.0.18,192.168.1.2,http_request,POST,80,success,carla
2026-01-01 15:43:33,10.0.0.15,192.168.1.19,file_access,read,443,success,bob
2026-01-01 15:45:59,10.0.0.28,192.168.1.6,file_access,write,443,success,guest
2026-01-01 15:46:37,10.0.0.19,192.168.1.19,login,login_success,22,success,carla
2026-01-01 15:47:14,10.0.0.25,192.168.1.18,api_call,GET,80,success,frank
2026-01-01 15:48:04,10.0.0.34,192.168.1.19,api_call,DELETE,80,success,alice
2026-01-01 15:48:16,10.0.0.12,192.168.1.18,http_request,GET,80,success,frank
2026-01-01 15:49:11,10.0.0.32,192.168.1.12,api_call,DELETE,8080,success,bob
2026-01-01 15:51:43,10.0.0.12,192.168.1.9,api_call,POST,3306,success,erin
2026-01-01 15:53:01,10.0.0.24,192.168.1.13,http_request,GET,3306,success,bob
2026-01-01 15:53:03,10.0.0.16,192.168.1.15,file_access,read,22,success,alice
2026-01-01 15:56:40,10.0.0.7,192.168.1.12,login,login_success,443,success,alice
2026-01-01 15:57:29,10.0.0.22,192.168.1.4,login,login_success,3306,success,alice
2026-01-01 15:59:28,10.0.0.11,192.168.1.5,api_call,DELETE,80,success,carla
2026-01-01 16:02:00,10.0.0.37,192.168.1.2,login,login_success,80,success,carla
2026-01-01 16:03:34,10.0.0.32,192.168.1.15,http_request,GET,8080,success,alice
2026-01-01 16:04:19,10.0.0.11,192.168.1.18,login,login_success,8080,success,erin
2026-01-01 16:06:17,10.0.0.21,192.168.1.15,login,login_success,443,success,erin
2026-01-01 16:08:00,10.0.0.9,192.168.1.2,login,login_success,443,success,diego
2026-01-01 16:09:50,10.0.0.6,192.168.1.16,login,login_success,22,success,bob
2026-01-01 16:10:01,10.0.0.27,192.168.1.15,api_call,POST,8080,success,frank
2026-01-01 16:10:49,10.0.0.39,192.168.1.4,login,login_success,443,success,alice
2026-01-01 16:11:59,10.0.0.3,192.168.1.17,login,login_success,8080,success,bob
2026-01-01 16:13:17,10.0.0.24,192.168.1.8,login,login_success,8080,success,diego
2026-01-01 16:14:00,10.0.0.27,192.168.1.4,api_call,POST,443,success,guest
2026-01-01 16:14:57,10.0.0.25,192.168.1.3,http_request,GET,8080,success,erin
2026-01-01 16:17:42,10.0.0.39,192.168.1.19,file_access,write,22,success,guest
2026-01-01 16:19:21,10.0.0.32,192.168.1.2,file_access,read,3306,success,carla
2026-01-01 16:21:11,10.0.0.34,192.168.1.9,http_request,POST,443,success,guest
2026-01-01 16:21:35,10.0.0.24,192.168.1.8,file_access,write,80,success,guest
2026-01-01 16:24:30,10.0.0.13,192.168.1.15,login,login_success,3306,success,frank
2026-01-01 16:25:08,10.0.0.16,192.168.1.5,login,login_success,80,success,alice
2026-01-01 16:25:40,10.0.0.13,192.168.1.13,file_access,write,8080,success,frank
2026-01-01 16:26:08,10.0.0.31,192.168.1.2,file_access,read,22,success,bob
2026-01-01 16:26:35,10.0.0.21,192.168.1.17,file_access,read,3306,success,guest
2026-01-01 16:28:32,10.0.0.6,192.168.1.17,login,login_success,3306,success,guest
2026-01-01 16:31:18,10.0.0.14,192.168.1.10,http_request,GET,22,success,guest
2026-01-01 16:31:47,10.0.0.25,192.168.1.14,api_call,POST,3306,success,frank
2026-01-01 16:32:35,10.0.0.18,192.168.1.18,login,login_success,22,success,guest
2026-01-01 16:35:37,10.0.0.13,192.168.1.16,api_call,POST,3306,success,carla
2026-01-01 16:37:16,10.0.0.9,192.168.1.13,http_request,GET,3306,success,carla
2026-01-01 16:40:07,10.0.0.29,192.168.1.3,login,login_success,3306,success,erin
2026-01-01 16:40:33,10.0.0.37,192.168.1.10,http_request,GET,443,error,diego
2026-01-01 16:41:44,10.0.0.22,192.168.1.10,http_request,POST,22,success,diego
2026-01-01 16:44:18,10.0.0.9,192.168.1.19,login,login_success,3306,success,frank
2026-01-01 16:45:27,10.0.0.4,192.168.1.12,login,login_success,8080,success,diego
2026-01-01 16:47:52,10.0.0.27,192.168.1.12,http_request,GET,8080,success,guest
2026-01-01 16:49:06,10.0.0.12,192.168.1.17,http_request,POST,80,success,diego
2026-01-01 16:49:18,10.0.0.30,192.168.1.2,api_call,GET,443,success,alice
2026-01-01 16:51:23,10.0.0.38,192.168.1.2,file_access,write,8080,success,bob
2026-01-01 16:51:25,10.0.0.24,192.168.1.10,http_request,POST,22,success,alice
2026-01-01 16:51:28,203.0.113.8,192.168.1.19,login,login_failed,22,failed,alice
2026-01-01 16:51:31,203.0.113.8,192.168.1.19,login,login_failed,22,failed,alice
2026-01-01 16:51:32,203.0.113.8,192.168.1.19,login,login_failed,22,failed,alice
2026-01-01 16:51:35,203.0.113.8,192.168.1.19,login,login_failed,22,failed,alice
2026-01-01 16:51:39,203.0.113.8,192.168.1.19,login,login_failed,22,failed,alice
2026-01-01 16:51:40,203.0.113.8,192.168.1.19,login,login_failed,22,failed,alice
2026-01-01 16:51:44,203.0.113.8,192.168.1.19,login,login_failed,22,failed,alice
2026-01-01 16:51:47,203.0.113.8,192.168.1.19,login,login_failed,22,failed,alice
2026-01-01 16:51:50,203.0.113.8,192.168.1.19,login,login_failed,22,failed,alice
2026-01-01 16:51:54,203.0.113.8,192.168.1.19,login,login_failed,22,failed,alice
2026-01-01 16:51:57,203.0.113.8,192.168.1.19,login,login_failed,22,failed,alice
2026-01-01 16:51:58,203.0.113.8,192.168.1.19,login,login_failed,22,failed,alice
2026-01-01 16:52:00,203.0.113.8,192.168.1.19,login,login_failed,22,failed,alice
2026-01-01 16:52:02,203.0.113.8,192.168.1.19,login,login_failed,22,failed,alice
2026-01-01 16:52:04,203.0.113.8,192.168.1.19,login,login_failed,22,failed,alice
2026-01-01 16:52:07,203.0.113.8,192.168.1.19,login,login_failed,22,failed,alice
2026-01-01 16:52:08,203.0.113.8,192.168.1.19,login,login_failed,22,failed,alice
2026-01-01 16:52:09,203.0.113.8,192.168.1.19,login,login_failed,22,failed,alice
2026-01-01 16:52:12,203.0.113.8,192.168.1.19,login,login_failed,22,failed,alice
2026-01-01 16:53:43,10.0.0.29,192.168.1.19,login,login_failed,8080,failed,diego
2026-01-01 16:55:18,10.0.0.6,192.168.1.19,api_call,POST,443,success,erin
2026-01-01 16:56:04,10.0.0.22,192.168.1.13,login,login_success,8080,success,diego
2026-01-01 16:58:30,10.0.0.9,192.168.1.1,http_request,POST,443,success,diego
2026-01-01 16:58:54,10.0.0.15,192.168.1.11,http_request,POST,3306,success,erin
2026-01-01 17:01:52,10.0.0.29,192.168.1.7,login,login_success,3306,success,frank
2026-01-01 17:02:35,10.0.0.5,192.168.1.10,file_access,read,8080,success,diego
2026-01-01 17:03:00,10.0.0.18,192.168.1.15,http_request,GET,443,success,erin
2026-01-01 17:04:35,10.0.0.39,192.168.1.4,http_request,GET,8080,success,carla
2026-01-01 17:05:31,10.0.0.10,192.168.1.3,http_request,POST,3306,success,bob
2026-01-01 17:06:59,10.0.0.24,192.168.1.3,login,login_success,22,success,erin
2026-01-01 17:09:23,10.0.0.22,192.168.1.12,api_call,DELETE,80,success,erin
2026-01-01 17:09:37,10.0.0.27,192.168.1.9,http_request,POST,8080,success,erin
2026-01-01 17:13:34,10.0.0.35,192.168.1.6,http_request,GET,8080,success,diego
2026-01-01 17:14:05,10.0.0.13,192.168.1.12,login,login_success,8080,success,bob
2026-01-01 17:15:12,10.0.0.33,192.168.1.1,api_call,GET,22,success,erin
2026-01-01 17:15:28,10.0.0.36,192.168.1.20,http_request,POST,3306,success,erin
2026-01-01 17:16:03,10.0.0.17,192.168.1.5,http_request,POST,22,success,guest
2026-01-01 17:19:50,10.0.0.28,192.168.1.9,http_request,GET,22,success,frank
2026-01-01 17:20:10,10.0.0.7,192.168.1.3,http_request,GET,22,success,diego
2026-01-01 17:21:17,10.0.0.27,192.168.1.8,login,login_success,80,success,bob
2026-01-01 17:23:00,10.0.0.37,192.168.1.14,login,login_success,3306,success,frank
2026-01-01 17:23:23,10.0.0.18,192.168.1.9,login,login_failed,8080,failed,bob
2026-01-01 17:23:49,10.0.0.5,192.168.1.3,api_call,POST,22,success,erin
2026-01-01 17:24:20,10.0.0.6,192.168.1.5,http_request,POST,22,success,frank
2026-01-01 17:25:02,10.0.0.37,192.168.1.19,http_request,POST,443,success,guest
2026-01-01 17:26:13,10.0.0.35,192.168.1.5,http_request,GET,22,success,bob
2026-01-01 17:26:26,10.0.0.7,192.168.1.13,api_call,POST,443,success,bob
2026-01-01 17:27:28,10.0.0.39,192.168.1.17,http_request,GET,22,success,diego
2026-01-01 17:27:40,10.0.0.35,192.168.1.10,http_request,GET,80,success,carla
2026-01-01 17:28:19,10.0.0.22,192.168.1.11,login,login_success,8080,success,frank
2026-01-01 17:29:25,10.0.0.21,192.168.1.20,http_request,POST,8080,success,alice
2026-01-01 17:31:43,10.0.0.15,192.168.1.5,file_access,read,80,success,bob
2026-01-01 17:33:37,10.0.0.39,192.168.1.2,api_call,POST,3306,success,erin
2026-01-01 17:33:47,10.0.0.40,192.168.1.11,http_request,GET,8080,success,alice
2026-01-01 17:34:06,10.0.0.38,192.168.1.14,login,login_success,8080,success,frank
2026-01-01 17:34:26,10.0.0.21,192.168.1.16,http_request,POST,443,success,guest
